Name,Categories,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,Latitude,Longitude
Le Terminus,Brasseries,3.5,"5 rue Bac, Paris",48.85917,2.32901,17,921.9209374826072,33142611976.0,False,€€,48.851296,2.325062
Le Buci,Brasseries,3.0,"52 Rue Dauphine, Paris",48.8538316757026,2.3384380229985,59,1018.4759501923096,33143266752.0,False,€€,48.851296,2.325062
La Fregate,"French, Modern European, Seafood",3.5,"1 rue de Bac, Paris",48.85942,2.329265,87,954.2075892283956,33142612377.0,False,€€,48.851296,2.325062
Café Pasteur,Cafes,3.5,"35 boulevard Pasteur, Paris",48.842972,2.31303,30,1277.470474402516,33147343998.0,False,€€,48.851296,2.325062
La Grille Vintage,Brasseries,3.5,"14 rue Mabillon, Paris",48.85194,2.33524,40,748.1417036535425,33143541687.0,False,€€€,48.851296,2.325062
Café de l'Atelier,Brasseries,3.0,"95 boulevard du Montparnasse, Paris",48.84272,2.32804,60,982.4501368979828,33145449881.0,False,€€,48.851296,2.325062
Aux Vieux Garçons,French,4.5,"213 bd St Germain, Paris",48.857,2.32462,13,635.0302037664271,33142220657.0,False,€€€,48.851296,2.325062
Indiana Café,"Burgers, Tapas Bars, Breakfast & Brunch",2.5,"72 bd de Montparnasse, Paris",48.8433226,2.3250955,69,886.6522911034729,33143353628.0,False,€€,48.851296,2.325062
Le Tourne-Bouchon,"Mediterranean, Middle Eastern, Moroccan",4.5,"71 bd Raspail, Paris",48.8491,2.32771,5,311.76039465655634,33145441550.0,False,€€,48.851296,2.325062
Bar de la Croix Rouge,"Wine Bars, Bistros",3.0,"2 place Michel Debré, Paris",48.8522783,2.3297813,33,354.4330672063691,33145480645.0,False,€€€,48.851296,2.325062
Charivari,Bistros,3.5,"143 boulevard Raspail, Paris",48.84244,2.32956,22,1038.340443838191,33146338202.0,False,€€,48.851296,2.325062
Le Bar du Marché,Cafes,3.5,"75 Rue Seine, Paris",48.85385,2.33693,95,913.5927104223512,33143265515.0,False,€€,48.851296,2.325062
Couleur Café,Brasseries,4.0,"60 rue de Sèvres, Paris",48.848136,2.319778,7,522.4676093563803,33175429196.0,False,€€,48.851296,2.325062
Le Solférino,"French, Brasseries",2.0,"262 bd Saint-Germain, Paris",48.85905,2.32259,55,880.9188305376356,33145515514.0,False,€€,48.851296,2.325062
La Piazzetta,"Italian, Breakfast & Brunch",5.0,"1 rue Bréa, Paris",48.843792,2.3305,4,924.4792321165452,33973220768.0,False,€€,48.851296,2.325062
McDonald's,"Fast Food, Burgers",3.0,"167 rue de Rennes, Paris",48.8446,2.32456,41,745.513469464348,33145491850.0,False,€,48.851296,2.325062
Ayamé,"Sushi Bars, Japanese",3.0,"38 rue de Sèvres, Paris",48.84998,2.32329,1,157.0969947607635,33144398100.0,False,€,48.851296,2.325062
Marcello,"Bars, Cafes",3.5,"8 rue Mabillon, Paris",48.852384,2.335053,12,740.9609989732553,33143265226.0,False,€,48.851296,2.325062
La Marquise,French,3.0,"111 rue de Vaugirard, Paris",48.8451,2.32018,29,776.1048977084796,33145446725.0,False,€€,48.851296,2.325062
Le Bistrot Mazarin,Bistros,3.5,"42 rue Mazarine, Paris",48.855389,2.337643,17,1026.846008551385,33143299901.0,False,€€,48.851296,2.325062
La Consigne,"French, Bistros, Brasseries",3.0,"71 bd Montparnasse, Paris",48.84366,2.32447,20,850.2353104807306,33145489751.0,False,€€€,48.851296,2.325062
Le Café du Musée,Brasseries,2.5,"17 boulevard des Invalides, Paris",48.8566151709744,2.31453569434577,27,971.0194742340652,33145512870.0,False,€€,48.851296,2.325062
La Croissanterie,"Desserts, Salad, Sandwiches",3.5,"168 bd Saint-Germain, Paris",48.8534835,2.3352405,4,783.4372760803328,33143547714.0,False,€,48.851296,2.325062
Oui Mon Général !,French,4.0,"14 rue du Général Bertrand, Paris",48.84785,2.31313,1,954.2658292143052,33147837666.0,False,€,48.851296,2.325062
L‘Atlas,Seafood,5.0,"11 rue de Buci, Paris",48.85373,2.33765,1,959.2028940883848,33140512630.0,False,€,48.851296,2.325062
Culture Crêpes,Creperies,4.5,"26 rue Saint-André-des-Arts, Paris",48.8533962,2.3425902,45,223.21349566955317,33951377541.0,False,€,48.851519,2.34367
Café Panis,Brasseries,3.5,"21 quai de Montebello, Paris",48.8522,2.34841,149,350.5299702735014,33143541971.0,False,€€,48.851519,2.34367
MONK la Taverne de Cluny,"Beer Bar, Tapas Bars, Barbeque",3.5,"51 rue de la Harpe, Paris",48.85158,2.34388,18,20.08447125904883,33143542888.0,False,€€,48.851519,2.34367
Au Petit Suisse,"Brasseries, French",4.0,"16 rue de Vaugirard, Paris",48.84905,2.33901,120,437.7633774918954,33143260381.0,False,€€,48.851519,2.34367
Café Saint-Régis,"French, Breakfast & Brunch",4.0,"6 rue Jean du Bellay, Paris",48.853392,2.353736,187,765.355617538952,33143545941.0,False,€€,48.851519,2.34367
Au Bougnat,French,4.0,"26 rue Chanoinesse, Paris",48.8543,2.35002,76,558.0953928342543,33143545074.0,False,€€€,48.851519,2.34367
Nadia,"Creperies, French, Wine Bars",5.0,"94 bd Saint Germain, Paris",48.8512795,2.3440643,9,39.23155444682645,33146332290.0,False,€,48.851519,2.34367
Café Malongo,Cafes,4.0,"50 rue Saint-André des Arts, Paris",48.853487,2.340656,50,310.7034985729345,33143264710.0,False,€€,48.851519,2.34367
Huguette,Seafood,4.0,"81 rue de Seine, Paris",48.8532753282413,2.337029,67,523.7048568350489,33143250028.0,False,€€,48.851519,2.34367
Les Éditeur,"French, Lounges, Brasseries",3.5,"4 carrefour de l'Odéon, Paris",48.851994,2.338499,167,382.0424271513764,33143266776.0,False,€€€,48.851519,2.34367
Eric Kayser,"Bakeries, Sandwiches, Delicatessen",4.5,"8 rue Monge, Paris",48.848938,2.349609,136,520.7401181453167,33144070142.0,False,€,48.851519,2.34367
Le Néo Café,"French, Bars",3.5,"126 boulevard Saint-Germain, Paris",48.852482,2.339736,27,307.1400058220052,33974735519.0,False,€€€,48.851519,2.34367
Le Quartier Général,"Bistros, Cafes",4.0,"82 boulevard Saint Germain, Paris",48.8508075903854,2.34569248898697,25,167.76797163647797,33143541456.0,False,€€€,48.851519,2.34367
Le Prince Racine,"Cafes, Brasseries, French",4.5,"22 rue Monsieur le Prince, Paris",48.849857,2.339913,14,331.2486137950564,33143298335.0,False,€€€,48.851519,2.34367
Maison Sauvage,"French, Breakfast & Brunch",4.0,"5 rue de Buci, Paris",48.85366,2.33806,62,474.151602603708,33146342626.0,False,€€,48.851519,2.34367
L'Atlas,"French, Seafood",3.5,"11 rue Buci, Paris",48.853644,2.33762,99,501.80242410201066,33140512630.0,False,€€€,48.851519,2.34367
La Crêperie,Creperies,4.0,"12 rue Soufflot, Paris",48.8468,2.34326,101,525.5659559118068,33143542280.0,False,€€,48.851519,2.34367
Le Hibou,"Bistros, Bars",3.0,"16 carrefour de l'Odéon, Paris",48.8515168,2.338431,89,383.3481821724496,33143549691.0,False,€€€,48.851519,2.34367
Breakfast in America,"Breakfast & Brunch, Diners",4.0,"17 rue des Ecoles, Paris",48.847871903457,2.3510840228227,299,677.2816322638264,33143545028.0,False,€€,48.851519,2.34367
Mich Sandwiches,"Creperies, Sandwiches, Food Stands",4.5,"10 place St Michel, Paris",48.8533,2.34312,79,209.72352495917752,33606060606.0,False,€,48.851519,2.34367
Le Départ Saint Michel,Brasseries,3.0,"1 place Saint-Michel, Paris",48.853547,2.344754,112,239.0557316260679,33143542455.0,False,€€,48.851519,2.34367
Les Deux Magots,Cafes,3.5,"6 place Saint-Germain des Prés, Paris",48.85389,2.33336,395,799.1132978431399,33145485525.0,False,€€€,48.851519,2.34367
Le Café Laurent,"Bars, Jazz & Blues, Cafes",5.0,"Hôtel d'Aubusson, Paris",48.85476,2.33948,18,468.6087530373079,33143290333.0,False,€€€,48.851519,2.34367
Café Louise,"Cafes, Brasseries",4.0,"155 bd Saint Germain, Paris",48.853878376742,2.3321086257314,105,885.6754192324915,33142228898.0,False,€€,48.851519,2.34367
Les Deux Palais,"Brasseries, Breakfast & Brunch",3.5,"3 boulevard du Palais, Paris",48.855103,2.346019,92,434.0112679260821,33143542086.0,False,€€€,48.851519,2.34367
Le Restaurant,"French, Breakfast & Brunch",4.5,"13 rue des Beaux-Arts, Paris",48.85635,2.33524,36,816.2918631306984,33144419901.0,False,€€€€,48.851519,2.34367
Café de Paris,Cafes,3.5,"10 rue de Buci, Paris",48.853873,2.337616,54,514.5356696228224,33146348411.0,False,€€,48.851519,2.34367
La Fontaine Saint Michel,Brasseries,3.5,"11 place Saint-Michel, Paris",48.85314,2.343563,62,180.43826803995745,33143265431.0,False,€€,48.851519,2.34367
Saint Séverin,"French, Bars, Breakfast & Brunch",2.5,"3 place Saint-Michel, Paris",48.853351,2.344467,44,211.90435634186417,33143541936.0,False,€€,48.851519,2.34367
Maison Pradier,"Bakeries, Cafes",3.0,"14 boulevard Saint-Michel, Paris",48.85226,2.34335,12,90.1224117325676,33143295995.0,False,€€,48.851519,2.34367
Le Choupinet,"Brasseries, French, Cafes",4.0,"58 boulevard Saint-Michel, Paris",48.8477332,2.340714,27,473.2685611906773,33142030993.0,False,€€€,48.851519,2.34367
Café de Flore,Cafes,3.5,"172 boulevard Saint-Germain, Paris",48.854161,2.332603,495,861.3987031945244,33145485526.0,False,€€€,48.851519,2.34367
McDonald's,"Fast Food, Burgers",2.5,"98 boulevard Saint-Germain, Paris",48.8514281,2.343764,8,12.19567020582078,33181695475.0,False,€,48.851519,2.34367
La Fourmi Ailée,"Tea Rooms, French",3.5,"8 rue Fouarre, Paris",48.85165,2.34736,139,267.15089142457697,33143294099.0,False,€€,48.851519,2.34367
Le Pré aux Clercs,"French, Bars",3.5,"30 rue Bonaparte, Paris",48.8554,2.33383,79,840.1658532092823,33143544173.0,False,€€,48.851519,2.34367
Le Zimmer,Cafes,3.5,"1 place du Châtelet, Paris",48.857806,2.346886,66,737.6283300129917,33142367403.0,False,€€€,48.851519,2.34367
Café Bords de Seine,"French, Cafes, Brasseries, Breakfast & Brunch",3.5,"1 place du Chatelet, Paris",48.85756272,2.34699379,52,717.8056133254295,33142337927.0,False,€€,48.851519,2.34367
Le Relais Odéon,"Bistros, Cocktail Bars",3.5,"132 boulevard Saint Germain, Paris",48.852621,2.338988,72,363.8518662546979,33143298180.0,False,€€€,48.851519,2.34367
Café Cassette,"Breakfast & Brunch, French, Wine Bars",3.5,"73 rue de Rennes, Paris",48.85108,2.33069,70,950.9951484899336,33145485378.0,False,€€,48.851519,2.34367
Le Petit Pont,Brasseries,2.5,"1 rue du Petit Pont, Paris",48.852714,2.346749,142,261.5392392396255,33143542381.0,False,€€,48.851519,2.34367
Maison Rouge,Brasseries,3.5,"12-14 rue de la Ferronnerie, Paris",48.8604393,2.346665,34,1015.8202945400368,33142211933.0,False,€,48.851519,2.34367
Les Délices du Fournil,"Patisserie/Cake Shop, Cafes, Creperies",4.0,"2 rue Carmes, Paris",48.85002,2.3479,49,352.70900794583065,33143541447.0,False,€,48.851519,2.34367
Le Buci,Brasseries,3.0,"52 Rue Dauphine, Paris",48.8538316757026,2.3384380229985,59,461.18961869242594,33143266752.0,False,€€,48.851519,2.34367
Le Ju',Brasseries,4.0,"16 rue des Archives, Paris",48.857691,2.354803,17,1065.1012498708344,33142781147.0,False,€€,48.851519,2.34367
Le Mabillon,Brasseries,2.5,"164 boulevard Saint-Germain, Paris",48.85333,2.33575,141,608.2611723044776,33143266293.0,False,€€€,48.851519,2.34367
Chez Clément,"French, Rotisserie Chicken",3.0,"9 place Saint-André des Arts, Paris",48.8529243469238,2.34303569793701,8,165.00240126617285,33156813200.0,False,€€,48.851519,2.34367
Pret à Manger,"Coffee & Tea, Sandwiches, Breakfast & Brunch",4.5,"49 boulevard Saint-Michel, Paris",48.84852,2.3418,6,354.4494842430817,33142018196.0,False,€€,48.851519,2.34367
La Coopérative,Brasseries,3.5,"85 Rue Rivoli, Paris",48.86046,2.34223,35,999.7819740412036,33142601089.0,False,€€,48.851519,2.34367
L'Authre Bistro,"Bars, Brasseries, French",3.5,"22 rue des Ecoles, Paris",48.84883,2.34843,21,458.99690705467856,33143544457.0,False,€€,48.851519,2.34367
Le Paradiso,"Pizza, French, Italian",4.5,"81 rue Saint Louis en l'Ile, Paris",48.8528,2.35371,6,750.7397073105702,33146333546.0,False,€€,48.851519,2.34367
La Maison,"Bistros, Brasseries",4.0,"28 place Saint Ferdinand, Paris",48.87805,2.2883,89,1034.8142666933395,33145741124.0,False,€€€,48.881973,2.301132
Le Franc Tireur,Brasseries,4.0,"34 rue d'Armaillé, Paris",48.8790379940633,2.29108138528464,52,804.1792095270181,33145741700.0,False,€€,48.881973,2.301132
Brasserie Lorraine,"Bistros, Breakfast & Brunch, Seafood, Brasseries",3.5,"2 Place Des Ternes, Paris",48.8779,2.29885,87,482.6964739273952,33156212200.0,False,€€€€,48.881973,2.301132
Naï,"Lebanese, Brasseries",4.5,"8 avenue de la Grande-Armée, Paris",48.87484,2.29283,31,994.1817389888732,33970383724.0,False,€€,48.881973,2.301132
Café Latéral,"French, Breakfast & Brunch",3.5,"4 ave Mac-Mahon, Paris",48.8752803,2.2947966,102,876.6562128275459,33143802096.0,False,€€,48.881973,2.301132
Le General,"Brasseries, Bistros, Cafes",3.5,"17 ave de Wagram, Paris",48.8758202,2.2962401,33,771.8313536877065,33143803412.0,False,€€,48.881973,2.301132
La Compagnie,French,3.0,"123 avenue de Wagram, Paris",48.88267,2.30126,10,89.70931840902485,33142271683.0,False,€€,48.881973,2.301132
Indiana Café,"American (Traditional), Burgers",3.0,"237 rue du faubourg Saint-Honoré, Paris",48.87748,2.29858,41,533.3500809310408,33144098000.0,False,€€,48.881973,2.301132
Lina's,"Salad, Sandwiches",5.0,"7 place du Maréchal Juin, Paris",48.8843886,2.2969507,3,414.1859972479653,33142333737.0,False,€,48.881973,2.301132
Le Royal Pereire,"Seafood, French",3.0,"1 Place Mar Juin, Paris",48.88469,2.29783,24,386.72451024429427,33147636204.0,False,€€,48.881973,2.301132
John Weng,"Bistros, Pan Asian",4.0,"97 avenue Niel, Paris",48.8842087,2.2968099,4,406.6313243676027,33146225978.0,False,€€,48.881973,2.301132
L'Etoile 1903,French,3.0,"4 avenue de Wagram, Paris",48.875135,2.296387,75,835.8197106937264,33142275242.0,False,€€€,48.881973,2.301132
L'Elysée Saint Honoré,French,3.5,"205 rue du Faubourg Saint-Honoré, Paris",48.876504,2.301671,9,609.4327563492583,33153764856.0,False,€€€,48.881973,2.301132
L'Arc,Brasseries,3.0,"27 avenue Carnot, Paris",48.8769577495208,2.29207500815392,21,865.8522283297575,33143805051.0,False,€€€,48.881973,2.301132
Le Café Dumas,"French, Cafes",3.5,"34 avenue de Villiers, Paris",48.8823999,2.31214,18,808.517472851159,33146225599.0,False,€€€,48.881973,2.301132
Sophie la Parisienne,"Food Delivery Services, Breakfast & Brunch",4.0,"4 rue du Sergent Hoff, Paris",48.88156,2.2942,4,483.69910479458815,33179755711.0,False,€€€,48.881973,2.301132
Le Cristal,"Brasseries, French, Bars",2.5,"6 avenue Grande Armée, Paris",48.8747861667917,2.29303523782602,16,994.6228216516502,33156689812.0,False,€€,48.881973,2.301132
Café de Paris Friedland,"Cafes, Coffee & Tea",3.0,"45 ave de Friedland, Paris",48.87449,2.30208,27,834.9858437529515,33145637628.0,False,€€,48.881973,2.301132
La Belle Poule,Brasseries,2.0,"18 avenue Hoche, Paris",48.87653,2.30117,14,597.8885040815458,33145610635.0,False,€€,48.881973,2.301132
Manhattan Terrazza,"Pizza, Italian",3.0,"108 avenue de Villiers, Paris",48.88489,2.29886,2,371.79786558011057,33147633277.0,False,€€,48.881973,2.301132
Lucky Luciano,Pizza,5.0,"78 rue de Lévis, Paris",48.8845017455774,2.31241079451306,2,871.3141033907357,33146221799.0,False,€€,48.881973,2.301132
La Table Monceau,"Tobacco Shops, French, Brasseries",3.5,"3 Rue Phalsbourg, Paris",48.88104,2.30906,7,588.929296813742,33183760287.0,False,€€,48.881973,2.301132
Café Leffe,"Brasseries, Cafes",3.5,"21 rue du Président Wilson, Levallois-Perret",48.8906097,2.29162,3,1174.2420544603174,33147302223.0,False,€€,48.881973,2.301132
Bistro les 4 Saisons,Brasseries,2.5,"268 rue du faubourg Sain-Honore, Paris",48.877686304826,2.2991551210143,7,498.1326071144591,33142129915.0,False,€€,48.881973,2.301132
L’Arc Food,"Salad, Burgers, Pizza",5.0,"5 avenue Carnot, Paris",48.8754742431223,2.29322099419327,1,925.706028049082,33145782353.0,False,€€,48.881973,2.301132
Le Hoche,"Bars, Bistros",2.5,"205 rue du Faubourg Saint-Honoré, Paris",48.87635,2.30195,7,634.7783653786414,33184150226.0,False,€€€,48.881973,2.301132
Le Do Ré Mi,"Food, French",2.5,"18 avenue Hoche, Paris",48.8763637,2.3017627,3,625.4601401834572,33145610635.0,False,€€€€,48.881973,2.301132
Le Café Triomphe,Cafes,3.0,"8 avenue de la Grande Armée, Paris",48.87484,2.29283,4,994.1817389888732,33143805216.0,False,€€,48.881973,2.301132
McDonald's,"Fast Food, Burgers",2.0,"11 avenue de Wagram, Paris",48.87538,2.29618,9,817.7047086226497,33147631610.0,False,€,48.881973,2.301132
Burger King,"Burgers, Fast Food",3.0,"7 avenue de Wagram, Paris",48.8753331,2.2959153,1,704.6463396988902,33182732429.0,False,€,48.881973,2.301132
La Place,Cafes,3.0,"5 place du Maréchal Juin, Paris",48.88436,2.29744,3,375.4003015112802,33147634093.0,False,€,48.881973,2.301132
Charles Traiteur,"Patisserie/Cake Shop, Fast Food, Chocolatiers & Shops",4.0,"47 rue Jouffroy d'Abbans, Paris",48.8852004,2.30721,2,571.2002089333884,33147636604.0,False,€€€€,48.881973,2.301132
Mc Donald's,Fast Food,1.5,"145 avenue Villiers, Paris",48.88544,2.29215,5,758.00572004496,33142671150.0,False,€,48.881973,2.301132
Birdie Num Num,Restaurants,2.5,"61 rue de Courcelles, Paris",48.8774414,2.3062401,5,615.1279344676359,33147649920.0,False,€,48.881973,2.301132
Le Comptoir du Marché,French,3.0,"28 rue Carnot, Levallois-Perret",48.889894,2.288516,1,1275.396129119252,33147489674.0,False,€,48.881973,2.301132
La Maison,"Bistros, Brasseries",4.0,"28 place Saint Ferdinand, Paris",48.87805,2.2883,89,538.8105297381725,33145741124.0,False,€€€,48.882878,2.287667
Le Franc Tireur,Brasseries,4.0,"34 rue d'Armaillé, Paris",48.8790379940633,2.29108138528464,52,494.590794029494,33145741700.0,False,€€,48.882878,2.287667
Naï,"Lebanese, Brasseries",4.5,"8 avenue de la Grande-Armée, Paris",48.87484,2.29283,31,964.4237809534012,33970383724.0,False,€€,48.882878,2.287667
Café Latéral,"French, Breakfast & Brunch",3.5,"4 ave Mac-Mahon, Paris",48.8752803,2.2947966,102,992.7129406488953,33143802096.0,False,€€,48.882878,2.287667
Le Congrès Maillot,Seafood,3.5,"80 avenue Grande Armée, Paris",48.877544,2.284548,69,635.4390130809177,33145741724.0,False,€€€,48.882878,2.287667
Brasserie Lorraine,"Bistros, Breakfast & Brunch, Seafood, Brasseries",3.5,"2 Place Des Ternes, Paris",48.8779,2.29885,87,987.4469262369438,33156212200.0,False,€€€€,48.882878,2.287667
Le General,"Brasseries, Bistros, Cafes",3.5,"17 ave de Wagram, Paris",48.8758202,2.2962401,33,1000.1964990531668,33143803412.0,False,€€,48.882878,2.287667
MAYO,"French, Tapas/Small Plates",3.5,"3 place du Général Kœnig, Paris",48.88037301652808,2.28472039103508,7,352.1467497610527,33140685119.0,False,€€,48.882878,2.287667
Le Touring,Brasseries,3.5,"61 avenue Grande Armée, Paris",48.876591,2.287229,23,699.7887471754598,33145004624.0,False,€€,48.882878,2.287667
Indiana Café,"American (Traditional), Burgers",3.0,"237 rue du faubourg Saint-Honoré, Paris",48.87748,2.29858,41,998.5169688126158,33144098000.0,False,€€,48.882878,2.287667
L'Etoile 1903,French,3.0,"4 avenue de Wagram, Paris",48.875135,2.296387,75,1071.368797617181,33142275242.0,False,€€€,48.882878,2.287667
Le Durand Dupont,"Bars, French",3.0,"14 place du Marché, Neuilly-sur-Seine",48.88075,2.2755899,62,905.7533943969094,33141929300.0,False,€€€,48.882878,2.287667
Lina's,"Salad, Sandwiches",5.0,"7 place du Maréchal Juin, Paris",48.8843886,2.2969507,3,689.8080355202545,33142333737.0,False,€,48.882878,2.287667
Paul,"Sandwiches, Bakeries",4.0,"2 place de la Porte Maillot, Paris",48.8788780623031,2.28274281824645,5,572.2537695408677,33140681005.0,False,€,48.882878,2.287667
Le Marly,Brasseries,3.5,"54 avenue du Roule, Neuilly-sur-Seine",48.882731,2.277218,8,764.2516121126225,33147454671.0,False,€€,48.882878,2.287667
L'Arc,Brasseries,3.0,"27 avenue Carnot, Paris",48.8769577495208,2.29207500815392,21,732.945971834336,33143805051.0,False,€€€,48.882878,2.287667
Eric Kayser,"Bakeries, Delicatessen, Sandwiches",4.5,"61bis avenue de la Grande-Armée, Paris",48.87584,2.28742,2,792.0431234616642,33145005261.0,False,€€€,48.882878,2.287667
John Weng,"Bistros, Pan Asian",4.0,"97 avenue Niel, Paris",48.8842087,2.2968099,4,682.4622850741673,33146225978.0,False,€€,48.882878,2.287667
Sophie la Parisienne,"Food Delivery Services, Breakfast & Brunch",4.0,"4 rue du Sergent Hoff, Paris",48.88156,2.2942,4,522.8653705460986,33179755711.0,False,€€€,48.882878,2.287667
La Terrasse,"Brasseries, Lounges, Bistros",3.5,"76 ave de la Grande Armée, Paris",48.8773711,2.2848731,23,645.5051509119212,33145743210.0,False,€€,48.882878,2.287667
Le Cristal,"Brasseries, French, Bars",2.5,"6 avenue Grande Armée, Paris",48.8747861667917,2.29303523782602,16,981.6431858458976,33156689812.0,False,€€,48.882878,2.287667
Le Royal Pereire,"Seafood, French",3.0,"1 Place Mar Juin, Paris",48.88469,2.29783,24,769.9341624064809,33147636204.0,False,€€,48.882878,2.287667
Pomme de pain,Sandwiches,4.0,NA,48.8791673513668,2.2833114465576,2,521.2273126822276,33145726782.0,False,€,48.882878,2.287667
Le Maillot,Brasseries,3.5,"78 avenue de la Grande Armée, Paris",48.877465,2.284694,7,639.9398993977888,33145744142.0,False,€,48.882878,2.287667
Café Leffe,"Brasseries, Cafes",3.5,"21 rue du Président Wilson, Levallois-Perret",48.8906097,2.29162,3,888.3747284028707,33147302223.0,False,€,48.882878,2.287667
La Compagnie,French,3.0,"123 avenue de Wagram, Paris",48.88267,2.30126,10,993.7483695871624,33142271683.0,False,€€,48.882878,2.287667
L’Arc Food,"Salad, Burgers, Pizza",5.0,"5 avenue Carnot, Paris",48.8754742431223,2.29322099419327,1,917.9566673182562,33145782353.0,False,€€,48.882878,2.287667
La Belle Poule,Brasseries,2.0,"18 avenue Hoche, Paris",48.87653,2.30117,14,1211.8775981451051,33145610635.0,False,€€,48.882878,2.287667
Le Café Triomphe,Cafes,3.0,"8 avenue de la Grande Armée, Paris",48.87484,2.29283,4,964.4237809534012,33143805216.0,False,€€,48.882878,2.287667
McDonald's,"Burgers, Fast Food",3.0,"277 boulevard Pereire, Paris",48.87769,2.28465,5,616.8970689980654,33153816162.0,False,€,48.882878,2.287667
Mc Donald's,Fast Food,1.5,"145 avenue Villiers, Paris",48.88544,2.29215,5,430.6487436673076,33142671150.0,False,€,48.882878,2.287667
Chez Meunier,"Bakeries, Breakfast & Brunch",5.0,"85 avenue du Roule, Neuilly-sur-Seine",48.8830875,2.2741793,1,994.818957995754,NA,False,€,48.882878,2.287667
McDonald's,"Fast Food, Burgers",2.0,"11 avenue de Wagram, Paris",48.87538,2.29618,9,1040.4741925736648,33147631610.0,False,€,48.882878,2.287667
Bistro les 4 Saisons,Brasseries,2.5,"268 rue du faubourg Sain-Honore, Paris",48.877686304826,2.2991551210143,7,1019.2702913391378,33142129915.0,False,€€,48.882878,2.287667
Burger King,"Burgers, Fast Food",3.0,"7 avenue de Wagram, Paris",48.8753331,2.2959153,1,981.6543250575808,33182732429.0,False,€€,48.882878,2.287667
Manhattan Terrazza,"Pizza, Italian",3.0,"108 avenue de Villiers, Paris",48.88489,2.29886,2,851.3652390408454,33147633277.0,False,€€,48.882878,2.287667
Café du Marché,"Wine Bars, Cafes",3.0,"10 place du Marché, Neuilly-sur-Seine",48.880583,2.276275,4,871.251885615585,33146242960.0,False,€€,48.882878,2.287667
Le Comptoir du Marché,French,3.0,"28 rue Carnot, Levallois-Perret",48.889894,2.288516,1,782.6339024673874,33147489674.0,False,€€,48.882878,2.287667
La Place,Cafes,3.0,"5 place du Maréchal Juin, Paris",48.88436,2.29744,3,735.3292003091792,33147634093.0,False,€€,48.882878,2.287667
La Marine,French,3.5,"55bis quai de Valmy, Paris",48.870604,2.36533366888659,135,74.6489652295222,33142396981.0,False,€€,48.871044,2.366104
Hôtel du Nord,French,3.5,"102 quai de Jemmapes, Paris",48.873494,2.364109,77,309.0513140200028,33140407878.0,False,€€€,48.871044,2.366104
Les Parigots,"Bars, Brasseries",4.0,"5 rue Château d'eau, Paris",48.86926,2.36183,81,370.26289378724334,33977789923.0,False,€€,48.871044,2.366104
Kitchen,"Breakfast & Brunch, Vegetarian, Juice Bars & Smoothies",4.5,"74 rue des Gravilliers, Paris",48.864506,2.354586,230,1112.8067537594086,33952551166.0,False,€€,48.871044,2.366104
Café Oberkampf,Cafes,4.5,"3 rue Neuve Popincourt, Paris",48.86469,2.37398,51,902.9964690552856,NA,False,€€,48.871044,2.366104
IMA,Mediterranean,4.5,"39 quai de Valmy, Paris",48.86934,2.36638,15,194.83497266753537,33140364137.0,False,€€,48.871044,2.366104
Café Bonne Biere,"Brasseries, Bistros",4.0,"32 rue du Faubourg du Temple, Paris",48.8688999,2.36809,17,285.2256984565181,33143578496.0,False,€€,48.871044,2.366104
Le Valmy,"Brasseries, French, Cocktail Bars",4.0,"145 quai de Valmy, Paris",48.877615,2.365153,56,733.9612545548408,33142099378.0,False,€€,48.871044,2.366104
Chez Justine,"French, Barbeque",3.5,"96 rue Oberkampf, Paris",48.865686,2.377854,147,1045.7171434762497,33143574403.0,False,€€,48.871044,2.366104
Le Carillon,"Bars, Cafes",3.5,"18 rue Alibert, Paris",48.871632,2.367837,34,142.58654667646604,33142398188.0,False,€,48.871044,2.366104
Café Charlot,Cafes,3.5,"38 rue de Bretagne, Paris",48.8630405795265,2.36258512774969,136,926.4270303030348,33144540330.0,False,€€,48.871044,2.366104
Season,"Breakfast & Brunch, Vegetarian, American (Traditional)",3.5,"1 rue Charles François Dupuis, Paris",48.86518,2.36283,100,687.9283186479738,33967175297.0,False,€€,48.871044,2.366104
Au Métro,Brasseries,4.5,"19 rue de Malte, Paris",48.864421,2.368517,13,757.2952249638056,33147004876.0,False,€€,48.871044,2.366104
La Fontaine de Belleville,"Cafes, Bars, Sandwiches",4.0,"31 - 33 rue Juliette Dodu, Paris",48.87577,2.36856,16,562.9604456349958,33981755454.0,False,€€,48.871044,2.366104
Le Plein Soleil,French,3.5,"90 avenue Parmentier, Paris",48.866447,2.374318,38,788.7985406342766,33148054106.0,False,€€,48.871044,2.366104
La Chaufferie,"Bars, French",4.0,"2 boulevard Denain, Paris",48.8788718,2.3541699,14,1232.6432391691956,33148741341.0,False,€€,48.871044,2.366104
Chez Jeanette,"Bars, French, Bistros",3.5,"47 rue du faubourg Saint-Denis, Paris",48.8716,2.35367,70,911.538279325734,33147703089.0,False,€€,48.871044,2.366104
Café du Temple,"French, Brasseries, Breakfast & Brunch",2.5,"14 rue du Faubourg du Temple, Paris",48.8681488,2.3656499,20,316.55600115479166,33158303896.0,False,€€,48.871044,2.366104
